source,video_id,video_title,comment_id,date,comment_text,like_count
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgwAhCZaJlMzyE5rMal4AaABAg,2026-06-30T15:53:46Z,Whats her height,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,Ugzkoe9duF67M2NtrSJ4AaABAg,2026-06-29T15:22:39Z,Your height?,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgzkA4WHmEN35eIYEkd4AaABAg,2026-06-27T02:37:41Z,Size,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgwLeFbWKdo2IhJiQAJ4AaABAg,2026-06-27T13:53:08Z,Link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgzRJ2QuBn4FsFd-NsR4AaABAg,2026-08-03T16:25:46Z,"I think myntra is delivering only for haul....
Otherwise they cannot deliver at all...either it is delayed delivery, or delayed delivery n finally order cancel...",0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgxSH7a-sJDQoz3oM6F4AaABAg,2026-07-04T15:31:19Z,Jeans link plz,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgxsYAd7HXbyyppPMJZ4AaABAg,2026-08-04T17:26:21Z,Pink top link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,Ugw7EtJv9JAOeD259CR4AaABAg,2026-06-27T07:02:33Z,Jeans link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgwYjYhgnh8PDNdZT4J4AaABAg,2026-06-30T04:53:38Z,Link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgyiPz1b44cFj-I22Jl4AaABAg,2026-07-10T15:22:12Z,Jeans link plss,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgzvS2yRKZi0Gb5ApO54AaABAg,2026-07-05T09:31:26Z,Jeans link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgxSx3q6qb5CYLn53IB4AaABAg,2026-07-01T04:37:52Z,Link,1
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgxBMbLEQ0u6lgH0yKB4AaABAg,2026-07-11T18:41:33Z,Jeans link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgzuARA-l7j_pnay1TR4AaABAg,2026-07-01T14:21:14Z,Link,1
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,Ugx03RX98sZsF3j4Lpd4AaABAg,2026-07-19T08:48:36Z,Jeans link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgwvHPCouJvTq0HAnHN4AaABAg,2026-07-19T08:49:31Z,Link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgyQWmsjJBcNMUXuLgd4AaABAg,2026-07-25T05:11:07Z,Jeans link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgyJSJJiWgH_ATmg3ht4AaABAg,2026-07-26T17:24:33Z,Link,0
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgwSi5B-cPRE4rwoIaN4AaABAg,2026-08-19T14:31:08Z,Jeans link,1
youtube,WNGiJs-7Oho,Myntra top under ₹500 #myntra #myntrahaul #fashion #instagram #tops #myntratop #budget #ootd #outfit,UgwoArCT7y5ljueV2Wd4AaABAg,2026-08-19T17:23:13Z,Link,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugx3CKqeCW9wD8FDGgN4AaABAg,2026-04-13T08:27:01Z,Whites and blue kurti is so nice .,16
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyZ8UURIbaiOGrng9N4AaABAg,2026-04-11T02:48:42Z,"Amazing choice, I see your content and you really bring high quality clothes recommendations",9
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxJwb4u33rqRS3SMfV4AaABAg,2026-06-06T13:39:32Z,U didn't give link which one u wearing in starting yellow one,7
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwCM0ULfHQXDfSz3e94AaABAg,2026-04-08T18:29:51Z,Your explanation is exactly what I needed It deserves more views.,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzYIP4a0ocksXAqdIV4AaABAg,2026-04-13T15:27:27Z,Looking so pretty and comfortable ❣️❣️,3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwNDvA1bzPeD8pm5_14AaABAg,2026-04-17T16:06:52Z,Your all choices are soo good❤❤❤❤,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyP3Fma4fbYOTxXDtJ4AaABAg,2026-04-11T21:06:30Z,Manifesting 1k soon ✨🙏,3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwkekfhIvCTsyIC0M94AaABAg,2026-04-13T07:32:39Z,This channel is outstanding I will definitely recommend this.,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxlDaS5z5KjWTBhpYV4AaABAg,2026-06-07T12:42:55Z,Sari dresses bhut sunder h and affordable b h thank you ❤,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy6fVxYTevfzU_W8ph4AaABAg,2026-05-02T19:16:06Z,"No drama, nothing... Pure style and  good collections",2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw2bM3NsM-QmcSvRmJ4AaABAg,2026-04-11T18:13:52Z,I want to knw which hair colour shade did u used?,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxK9xydVB6PcP-Ni8Z4AaABAg,2026-05-31T17:29:14Z,Is there any way to buy it from these beautiful dresses from Dhaka?,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxUuzkIXE4hlR36iUp4AaABAg,2026-04-18T14:54:02Z,Maine aapko subscribe Kiya hai kyunki aap bilkul mere pasand wale kurti lete ho full length wale like wrist length pakistani style,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugx_atTKP04LBY9LJqZ4AaABAg,2026-04-30T20:53:35Z,Those are beautiful ❤,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxpEtpnOmKLwh0ZaVJ4AaABAg,2026-04-21T21:26:27Z,blue is amazing ❤,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugwc3uRL0QojQVZXj7B4AaABAg,2026-07-21T16:35:47Z,How pretty ❤❤❤,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxNw1UCYs-7wJLdAHp4AaABAg,2026-08-12T10:14:52Z,Which hair colour you have its looking stunning,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzpfsFS2GB5NBONHDF4AaABAg,2026-07-27T07:58:28Z,Loved the yellow kurti😊,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwqoKjSx48y-vfLvkp4AaABAg,2026-04-09T07:51:01Z,Aapke yt video ki category kya hai,2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzvDwWdXHkUa1fviHh4AaABAg,2026-04-09T15:05:25Z,Hayee🤭,3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgznwrD0p5UXfR-3ssN4AaABAg,2026-07-08T15:15:40Z,Beautiful,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugyj3_hR3Uc2q8Gdf0B4AaABAg,2026-04-28T12:26:09Z,Imm boy but first white 🐻‍❄️🤍 colour are very chummmmi 😘🥰,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgypnIeKXf3XSIjBteV4AaABAg,2026-07-06T02:03:37Z,"Hello 
Please give me last cord-set link please",0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzeWvpAyiGXb4W4uit4AaABAg,2026-06-30T03:36:40Z,"What inners you wear for white, butter,beige do make a video on inners to wear",1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy_loZ_X3qp21WZMfV4AaABAg,2026-04-08T15:56:56Z,"What is the link for these co ord sets , very beautiful",1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzOM9FmG0lChyBpZ9d4AaABAg,2026-06-01T15:57:21Z,Where is the first yellow one link,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugwq-8AD9c40l-v3VTt4AaABAg,2026-08-21T20:36:51Z,Yellow dress link??,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwEtaOhP9Hppori6QR4AaABAg,2026-07-08T06:01:13Z,Aap jo Co ord set wear ki hai sabhi ka link nahi di hai,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwP84RZuzCDYuFAeKF4AaABAg,2026-07-18T06:48:16Z,So preety lamp,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgywkNqUB8ddIMcRwdx4AaABAg,2026-06-02T00:13:16Z,สวยหวานจากไทยแลนด์,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw40ATrK6ikJj13bdt4AaABAg,2026-04-14T11:27:03Z,Wow ❤,2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugwm-cwe1vdPZ-aQJJJ4AaABAg,2026-04-08T18:30:23Z,"Hi, 
Pls tell from where you get your white plazo in meeso 14 kurti haul its not in description link also not in any other video haul link pls tell❤",4
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugwpt7UtyQx043BN5h14AaABAg,2026-06-30T10:02:04Z,Yellow and white 🥰,2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyEjFeQi9UL8LjI6FV4AaABAg,2026-04-10T10:32:25Z,❤❤,2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy-U-w3yj55ISITkc94AaABAg,2026-07-26T09:58:51Z,So nice,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw2rO028txOiaPX7Hd4AaABAg,2026-04-30T08:07:25Z,Nice 👍,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzRZJ04Ya3Laur6JUt4AaABAg,2026-06-07T15:52:58Z,Nice collection subscribe done di ❤✅,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxfV7D-MSnJK0tT0394AaABAg,2026-04-22T17:25:12Z,"hey can i have the link for the 2nd last??
can’t find it in the description",1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugx77l1ZF2qrFbxG0Q94AaABAg,2026-04-14T11:02:22Z,"I like the blue.
Link please",2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw27bSe2ltbAJhBPuV4AaABAg,2026-05-10T16:33:30Z,Nice collection,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxfQOfyIp3zSynxbP54AaABAg,2026-07-16T11:15:17Z,Nice 🎉🎉,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgztOFRM_jwEFaMleol4AaABAg,2026-04-09T11:43:15Z,Too expensive 😢,3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyFls6pq7FWcA6_suV4AaABAg,2026-06-01T08:11:21Z,Myntra par nhi h,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw0i-4w3BE8A4-5Elx4AaABAg,2026-04-09T02:54:31Z,These are too expensive 😂😂,29
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw_ltqHanLMkFBxiXh4AaABAg,2026-08-09T14:16:23Z,With and yellow kurti is so good please provide that link too di❤,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugwq-pynhjDBTIa0CvF4AaABAg,2026-08-12T18:24:22Z,I have black and beige,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzNaAITay156AKwG394AaABAg,2026-07-19T14:43:05Z,What's ur hight,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugyo167M6HlNl6RZnQ94AaABAg,2026-08-03T10:47:32Z,Yellow 🔗,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzrTCwgBi2pG6jP8fJ4AaABAg,2026-04-27T10:10:52Z,নাইস,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugz7haxdrTmg3tVWC1d4AaABAg,2026-07-31T22:36:40Z,Price,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzSo0GauE5Q02ulX0x4AaABAg,2026-05-17T16:20:19Z,Links,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzqnD8A-vw_YAJIfEJ4AaABAg,2026-04-11T13:42:14Z,Dresses to sunder hai per price to auur bhi sunder 😅,3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwLj4hCnn8fHeUR92J4AaABAg,2026-05-23T03:22:02Z,Price koto,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyGRcYmgUlZIemlA3Z4AaABAg,2026-06-09T00:36:55Z,"White laal ,blàck",0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwmumswKBj-dYoXVEl4AaABAg,2026-06-01T09:02:44Z,Isme yellow dress nhi hai,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyvFvSzmJpwLPHqJw94AaABAg,2026-07-08T06:24:35Z,2nd link,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwHLg_0LgcXrzdJJiR4AaABAg,2026-04-10T16:43:10Z,SIZES PLEASE!,2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzEbWAPClFR2Lw0JOJ4AaABAg,2026-04-08T14:35:14Z,They're so expensive 😭🤌🏻,3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxzltH486o_Lw5_8-R4AaABAg,2026-05-06T10:21:49Z,Link for yellow kurti pls,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxF7x6mRmoo_rsiz294AaABAg,2026-05-03T17:46:52Z,खूप छान आहेत खरेदी करायचे आहेत,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgytQYOaAH8vkLlAogF4AaABAg,2026-04-08T18:20:39Z,🖇️,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy9_ztNXX-W_XBD0Lx4AaABAg,2026-06-10T02:54:39Z,All are very beautiful but dear tagged links are not working,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy26NnSaZdB-_dvEm54AaABAg,2026-05-07T06:39:37Z,Yellow and white link please,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugwm3HJOfCFNPCqZAAZ4AaABAg,2026-04-26T14:20:47Z,Which size you are wearing?,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzwsH5YyLPYjvqurwZ4AaABAg,2026-05-11T14:26:43Z,Last white dress link?,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugz3CaKfudYYGsniB8Z4AaABAg,2026-08-09T18:28:28Z,Pliz jo aapne wear kiya uska link 🔗🖇️ please yellow and white wala,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy_tYAxJiCIYSMWXJZ4AaABAg,2026-05-07T08:48:14Z,Jo yellow starting me pahna hai uska link bheje,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwLKgnqpoq0ut6dmDJ4AaABAg,2026-07-25T12:52:41Z,👍,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugzmt1mHn95adnRftDh4AaABAg,2026-08-08T15:22:46Z,Pls link for yellow one,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy-5QRRuHEPveEuMPB4AaABAg,2026-06-28T13:52:30Z,"Where is the yellow one
First coord? 
Cant find link",0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwSj3LVuKlIbP8eTZt4AaABAg,2026-08-19T16:37:26Z,No link for yellow one,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwpSHvUJF8Yqu0_Jkl4AaABAg,2026-04-14T10:04:00Z,Link please,2
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugy3xxlq-ypzfheJ1eF4AaABAg,2026-04-17T12:58:01Z,3rd ka link nhi h,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw9dZ7EET3Dy1_dvlZ4AaABAg,2026-04-29T16:10:56Z,What is ur height?,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzyRy0vJDSN_mFRKB94AaABAg,2026-05-02T14:20:46Z,How to order?,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgypPwIn7UFKgqKXsyh4AaABAg,2026-08-02T10:55:05Z,🎉🎉🎉😂👍👍👍,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzhYzJZ58lsl-Lrhih4AaABAg,2026-08-06T03:43:31Z,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugys1DnFU209fUhSsCB4AaABAg,2026-04-29T12:01:43Z,Black one link,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwxOdVLLE9VriFL1UN4AaABAg,2026-04-08T09:43:49Z,Plsss,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwEomm3PwigEgBkOjF4AaABAg,2026-08-19T16:53:47Z,Link 🔗🖇️,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugxuk3o41e4Yu9_bMLZ4AaABAg,2026-05-05T16:58:33Z,Link 🖇️,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgztF0PgWUfldXC212h4AaABAg,2026-06-18T06:11:53Z,Link 😊,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxP89oaSYRlu4yZ37B4AaABAg,2026-04-08T09:35:20Z,"Check community post for link 

If Links are not clickable please copy and paste anywhere and click them it will work .",3
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxNr_JCaZ0yblZi78h4AaABAg,2026-06-22T12:09:05Z,Link,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxdfKVT_AaiNpq9e-94AaABAg,2026-05-04T04:19:09Z,Prize,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzpkBVFNvuzwLvvBTR4AaABAg,2026-08-08T15:22:36Z,Yellow one is not theirrr😭😭😭,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugxv7jvyKxxZY_mpKbR4AaABAg,2026-04-12T11:38:12Z,❤,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwNyIsrQ9e66nMK7yZ4AaABAg,2026-04-20T04:36:36Z,No office 😊,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgxFylQeMg2_I7atdvx4AaABAg,2026-06-26T13:31:36Z,AP ke hight bth achi he,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgwPgkp1AtC0hXLwOIV4AaABAg,2026-05-24T14:15:37Z,Do you know you look like Sharad Kelkar's wife?!,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugyd1lJFb9QbNOj4cKJ4AaABAg,2026-04-16T10:56:04Z,Now I subscribe you,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyTE2rlakBYWdig9o94AaABAg,2026-06-09T00:36:55Z,"White laal ,blàck",0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzLM0vyn7nvyc-AT3l4AaABAg,2026-04-28T21:13:46Z,❤❤❤,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzcgkjsCltiiLMeID14AaABAg,2026-05-07T06:40:54Z,Yellow and white link please,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgyF1ZrE65nvmFR7rZR4AaABAg,2026-04-15T02:47:18Z,Link pls,1
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,Ugw5hM11_T8cPrakPNN4AaABAg,2026-06-26T13:35:49Z,Link,0
youtube,vy5HNpbnq84,Myntra prettiest Cords-sets #myntra #myntrahaul #fashion #instagram #ootd #outfitideas #coordset,UgzAfSxsDLy91PfMPHh4AaABAg,2026-05-22T16:53:58Z,Yellow and white link plzzz,0
